,loan_id,age,education,proof_submitted,loan_amount,asset_cost,no_of_loans,no_of_curr_loans,last_delinq_none,loan_default
5961,5962,42,2.0,Aadhar,478728,621684,7,2,0,0
5962,5963,27,1.0,PAN,678156,838800,0,0,0,0
5963,5964,52,2.0,Aadhar,791404,702128,7,4,0,1
5964,5965,30,1.0,Aadhar,757108,728000,3,2,0,1
5965,5966,39,1.0,Aadhar,843364,809012,3,2,0,1
5966,5967,38,1.0,Aadhar,612000,900708,2,2,0,0
5967,5968,48,2.0,Aadhar,855364,755912,31,11,0,1
5968,5969,34,1.0,PAN,825364,818540,3,2,0,1
5969,5970,28,1.0,Aadhar,859476,1176696,0,0,0,0
5970,5971,24,,Aadhar,924108,1429812,0,0,0,0
5971,5972,26,2.0,PAN,453900,676632,2,0,0,0
5972,5973,47,1.0,Aadhar,605736,831600,0,0,0,0
5973,5974,53,2.0,Aadhar,834556,788648,3,2,0,1
5974,5975,49,2.0,Aadhar,553956,796440,3,2,0,0
5975,5976,44,1.0,Aadhar,717600,866472,8,7,1,0
5976,5977,53,1.0,Aadhar,718936,739220,3,2,0,1
5977,5978,39,2.0,VoterID,767328,893820,0,0,0,0
5978,5979,39,1.0,Aadhar,707556,854424,13,3,0,0
5979,5980,35,1.0,Aadhar,574188,749184,7,3,0,0
5980,5981,34,1.0,Aadhar,527340,648840,18,6,0,0
5981,5982,26,1.0,Aadhar,595536,855720,2,2,0,0
5982,5983,53,2.0,VoterID,715636,752000,7,4,0,1
5983,5984,46,1.0,Aadhar,699108,860328,0,0,0,0
5984,5985,38,1.0,Passport,913588,873200,8,6,0,1
5985,5986,27,1.0,Aadhar,704316,827988,3,3,0,0
5986,5987,44,1.0,Aadhar,616236,830868,3,3,0,0
5987,5988,40,1.0,Aadhar,722556,990636,2,2,0,0
5988,5989,27,2.0,VoterID,496728,790380,0,0,0,0
5989,5990,44,1.0,Aadhar,720756,819600,12,5,0,0
5990,5991,40,1.0,Aadhar,660552,799524,0,0,0,0
5991,5992,44,1.0,Aadhar,874984,892400,3,2,0,1
5992,5993,46,1.0,Aadhar,790108,871688,9,5,0,1
5993,5994,41,1.0,VoterID,644436,795300,0,0,0,0
5994,5995,29,,Aadhar,332748,786000,0,0,0,0
5995,5996,26,2.0,Aadhar,606564,807840,0,0,0,0
5996,5997,25,1.0,Aadhar,818028,1133520,0,0,0,0
5997,5998,49,2.0,PAN,690756,903600,0,0,0,0
5998,5999,33,2.0,VoterID,742936,684416,3,2,0,1
5999,6000,31,1.0,Aadhar,727140,896100,0,0,0,0
6000,6001,25,2.0,Aadhar,509868,697248,0,0,0,0
6001,6002,51,1.0,Aadhar,677740,621776,14,9,0,1
6002,6003,25,1.0,Aadhar,655908,748716,0,0,0,0
6003,6004,41,2.0,Aadhar,611128,689312,5,2,0,1
6004,6005,38,1.0,Aadhar,675108,831468,8,2,0,0
6005,6006,34,1.0,VoterID,329932,955280,3,2,0,1
6006,6007,35,2.0,VoterID,487860,853548,2,2,0,0
6007,6008,33,2.0,Aadhar,751636,669956,9,8,0,1
6008,6009,33,1.0,Aadhar,526728,882000,4,4,0,0
6009,6010,34,2.0,Aadhar,418348,765200,3,2,0,1
6010,6011,27,1.0,Aadhar,621636,823128,0,0,0,0
6011,6012,41,2.0,PAN,971164,941600,6,5,0,1
6012,6013,34,2.0,Aadhar,854164,1095788,3,2,0,1
6013,6014,42,2.0,Aadhar,718036,730400,9,4,0,1
6014,6015,26,1.0,Aadhar,318348,896964,0,0,0,0
6015,6016,30,1.0,Aadhar,669108,815916,3,3,0,0
6016,6017,50,2.0,Aadhar,597636,777420,2,0,0,0
6017,6018,44,2.0,Aadhar,324348,489780,12,10,1,0
6018,6019,30,2.0,Aadhar,996396,1292364,0,0,0,0
6019,6020,35,1.0,Aadhar,769588,685208,3,2,0,1
6020,6021,39,1.0,Aadhar,580188,780000,0,0,0,0
6021,6022,42,2.0,Aadhar,568308,862908,0,0,0,0
6022,6023,30,1.0,Aadhar,512028,799344,0,0,0,0
6023,6024,32,1.0,PAN,859404,1294644,3,3,0,0
6024,6025,44,2.0,Aadhar,374652,742836,7,5,0,0
6025,6026,40,1.0,Aadhar,763108,698048,7,4,0,1
6026,6027,25,1.0,Aadhar,715764,968400,0,0,0,0
6027,6028,29,1.0,Aadhar,715356,922056,5,4,0,0
6028,6029,43,2.0,Aadhar,862564,1146896,3,2,0,1
6029,6030,28,2.0,PAN,615936,766140,2,0,0,0
6030,6031,27,1.0,Aadhar,853404,1188000,3,3,0,0
6031,6032,40,2.0,Aadhar,585588,780924,0,0,0,0
6032,6033,43,2.0,Aadhar,547740,645000,3,0,0,0
6033,6034,34,1.0,Aadhar,484728,893520,13,7,0,0
6034,6035,38,2.0,Aadhar,788184,897888,0,0,0,0
6035,6036,43,1.0,Aadhar,769108,786764,3,2,0,1
6036,6037,29,2.0,VoterID,787756,837032,3,2,0,1
6037,6038,30,1.0,Aadhar,776308,748616,3,2,0,1
6038,6039,54,2.0,Aadhar,745636,735764,9,7,0,1
6039,6040,39,1.0,Aadhar,725556,877500,9,2,0,0
6040,6041,34,2.0,VoterID,706936,959996,3,2,0,1
6041,6042,50,1.0,Aadhar,506712,814944,4,4,0,0
6042,6043,38,2.0,Aadhar,461868,788700,2,2,0,0
6043,6044,41,2.0,Aadhar,627636,784692,6,2,0,0
6044,6045,35,2.0,Aadhar,739764,852000,6,3,0,0
6045,6046,25,1.0,Aadhar,562188,729384,0,0,0,0
6046,6047,45,2.0,Aadhar,708156,879636,0,0,0,0
6047,6048,38,2.0,VoterID,501528,887580,0,0,0,0
6048,6049,35,1.0,Aadhar,591636,932664,2,0,0,0
6049,6050,30,1.0,Driving,872428,881600,3,2,0,1
6050,6051,26,1.0,Aadhar,638136,748236,0,0,0,0
6051,6052,25,1.0,Aadhar,621636,788472,5,0,0,0
6052,6053,42,2.0,Aadhar,739636,720152,3,2,0,1
6053,6054,45,2.0,Aadhar,729156,870732,5,2,0,0
6054,6055,36,2.0,Driving,561268,812264,3,2,0,1
6055,6056,25,2.0,Aadhar,684156,1508160,0,0,0,0
6056,6057,32,1.0,Aadhar,825364,768500,9,7,0,1
6057,6058,47,2.0,Aadhar,877476,1247076,0,0,0,0
6058,6059,41,2.0,Aadhar,1431844,1970132,9,5,0,1
6059,6060,35,1.0,Aadhar,681108,1037664,7,3,0,0
6060,6061,24,,VoterID,784584,1180740,0,0,0,0
6061,6062,36,2.0,Aadhar,428868,540000,5,5,0,0
6062,6063,43,2.0,Aadhar,734556,875532,25,13,0,0
6063,6064,38,2.0,Aadhar,691636,736340,19,16,1,1
6064,6065,31,1.0,Aadhar,832156,946904,3,2,0,1
6065,6066,28,2.0,Aadhar,615636,1307400,0,0,0,0
6066,6067,30,2.0,Aadhar,594036,780000,2,2,0,0
6067,6068,33,2.0,VoterID,693108,1119240,0,0,0,0
6068,6069,30,1.0,Aadhar,726388,719084,3,2,0,1
6069,6070,26,1.0,Aadhar,615636,1285068,0,0,0,0
6070,6071,45,1.0,Aadhar,634836,798480,0,0,0,0
6071,6072,34,2.0,Aadhar,751156,715784,13,11,0,1
6072,6073,32,2.0,Aadhar,680188,1064000,3,2,0,1
6073,6074,32,2.0,Aadhar,627996,887904,3,3,0,0
6074,6075,52,2.0,Aadhar,763108,801320,3,2,0,1
6075,6076,33,1.0,PAN,751704,1169148,0,0,0,0
6076,6077,49,1.0,Aadhar,470328,701076,0,0,0,0
6077,6078,31,2.0,Aadhar,719236,674300,3,2,0,1
6078,6079,52,2.0,Aadhar,630520,711080,3,2,0,1
6079,6080,43,2.0,Aadhar,712936,642620,13,5,0,1
6080,6081,31,1.0,Aadhar,828556,831200,3,2,0,1
6081,6082,35,2.0,Aadhar,481248,961668,0,0,0,0
6082,6083,42,2.0,VoterID,653508,750360,0,0,0,0
6083,6084,28,1.0,Aadhar,624936,947880,0,0,0,0
6084,6085,51,1.0,Aadhar,828400,776132,12,6,0,1
6085,6086,42,1.0,Aadhar,700056,796584,8,6,0,0
6086,6087,35,1.0,Aadhar,499728,739848,0,0,0,0
6087,6088,48,1.0,Aadhar,690156,794100,4,2,0,0
6088,6089,30,1.0,PAN,632136,833232,0,0,0,0
6089,6090,35,2.0,Aadhar,777708,1065660,12,5,0,0
6090,6091,30,1.0,Aadhar,863004,1023576,5,5,0,0
6091,6092,47,2.0,Aadhar,708508,631604,5,4,0,1
6092,6093,48,1.0,Aadhar,698508,948228,0,0,0,0
6093,6094,30,2.0,Aadhar,1166508,1854000,0,0,0,0
6094,6095,38,2.0,Aadhar,599280,780144,2,2,0,0
6095,6096,32,1.0,Aadhar,730968,987708,0,0,0,0
6096,6097,35,1.0,Aadhar,699108,833364,0,0,0,0
6097,6098,47,2.0,VoterID,958804,926000,11,6,0,1
6098,6099,28,2.0,Aadhar,767364,1063488,2,0,0,0
6099,6100,35,1.0,Aadhar,906028,1295312,3,2,0,1
6100,6101,42,2.0,Aadhar,557680,531152,3,2,0,1
6101,6102,33,2.0,Aadhar,714124,733592,3,2,0,1
6102,6103,29,,Aadhar,714676,733400,3,2,0,1
6103,6104,39,2.0,Aadhar,635736,950868,6,4,0,0
6104,6105,31,1.0,Aadhar,696556,748340,6,4,0,1
6105,6106,27,1.0,Aadhar,752556,858492,3,3,0,0
6106,6107,40,1.0,Aadhar,781108,774632,3,2,0,1
6107,6108,53,2.0,Aadhar,662428,1056596,3,2,0,1
6108,6109,25,2.0,PAN,756744,1075608,0,0,0,0
6109,6110,51,1.0,Aadhar,799108,759464,3,2,0,1
6110,6111,36,1.0,Aadhar,964276,1010000,3,2,0,1
6111,6112,27,1.0,Aadhar,330324,790500,0,0,0,0
6112,6113,29,1.0,Aadhar,496728,781872,0,0,0,0
6113,6114,53,1.0,Aadhar,837364,737564,5,2,0,1
6114,6115,28,1.0,Aadhar,731364,931896,4,3,0,0
6115,6116,34,1.0,Aadhar,741556,728600,5,4,0,1
6116,6117,42,1.0,Aadhar,822400,827600,3,2,0,1
6117,6118,38,2.0,Aadhar,736936,710408,3,2,0,1
6118,6119,39,2.0,Aadhar,870556,837836,7,6,0,1
6119,6120,34,1.0,VoterID,971476,1993748,5,2,0,1
6120,6121,41,2.0,Aadhar,699108,803724,0,0,0,0
6121,6122,31,,Aadhar,838476,1225992,0,0,0,0
6122,6123,35,2.0,Aadhar,728556,854724,0,0,0,0
6123,6124,27,1.0,Aadhar,675108,818724,2,2,0,0
6124,6125,45,1.0,Aadhar,651636,780636,0,0,0,0
6125,6126,48,1.0,Aadhar,653740,733460,6,5,0,1
6126,6127,47,2.0,Aadhar,639636,804012,0,0,0,0
6127,6128,41,2.0,Aadhar,431268,699168,4,4,0,0
6128,6129,45,1.0,Aadhar,600936,835728,2,2,0,0
6129,6130,52,1.0,Aadhar,684040,713000,3,2,0,1
6130,6131,38,1.0,Aadhar,626932,605900,3,2,0,1
6131,6132,53,2.0,Aadhar,854164,860000,3,2,0,1
6132,6133,24,2.0,Aadhar,680508,872364,0,0,0,0
6133,6134,39,1.0,Aadhar,592188,784800,0,0,0,0
6134,6135,43,2.0,Aadhar,556188,816000,4,2,0,0
6135,6136,26,1.0,Aadhar,565740,792108,0,0,0,0
6136,6137,51,1.0,Aadhar,858964,758360,5,4,0,1
6137,6138,26,1.0,Aadhar,604956,813600,0,0,0,0
6138,6139,40,2.0,Aadhar,440868,1012428,22,3,0,0
6139,6140,42,2.0,Aadhar,613236,877584,0,0,0,0
6140,6141,44,2.0,Aadhar,668400,849492,18,8,0,0
6141,6142,53,2.0,Aadhar,787756,749264,21,6,0,1
6142,6143,48,1.0,Aadhar,644548,713516,3,2,0,1
6143,6144,47,2.0,Driving,1251880,1497836,3,2,0,1
6144,6145,33,2.0,VoterID,570876,920268,0,0,0,0
6145,6146,32,,VoterID,731364,969624,0,0,0,0
6146,6147,36,2.0,Aadhar,438564,834336,2,2,0,0
6147,6148,28,2.0,Aadhar,663108,1050732,2,2,0,0
6148,6149,31,1.0,Aadhar,663108,775200,3,2,0,0
6149,6150,39,2.0,Aadhar,894028,973184,3,2,0,1
6150,6151,46,1.0,Aadhar,837604,898964,5,4,0,1
6151,6152,42,1.0,Aadhar,796428,954000,0,0,0,0
6152,6153,33,2.0,Aadhar,722944,702944,7,4,0,1
6153,6154,32,2.0,Aadhar,541788,797400,3,0,0,0
6154,6155,54,2.0,Aadhar,807364,832424,3,2,0,1
6155,6156,39,1.0,Aadhar,794676,957720,0,0,0,0
6156,6157,40,2.0,Aadhar,474060,671832,2,2,0,0
6157,6158,26,2.0,VoterID,494520,764220,0,0,0,0
6158,6159,44,1.0,Aadhar,396168,840840,3,3,0,0
6159,6160,49,2.0,Aadhar,742936,725660,3,2,0,1
6160,6161,31,2.0,Aadhar,580188,817500,0,0,0,0
6161,6162,25,1.0,Aadhar,633336,1160676,0,0,0,0
6162,6163,37,2.0,Aadhar,719836,705956,5,4,0,1
6163,6164,31,1.0,Aadhar,614728,680624,3,2,0,1
6164,6165,30,2.0,Aadhar,529740,854880,0,0,0,0
6165,6166,37,1.0,Aadhar,830028,996000,6,5,0,0
6166,6167,35,2.0,Aadhar,277992,762000,3,2,0,0
6167,6168,41,1.0,Aadhar,682956,846972,4,4,0,0
6168,6169,36,1.0,Aadhar,526740,815328,2,0,0,0
6169,6170,40,1.0,Aadhar,654156,842400,0,0,0,0
6170,6171,39,2.0,Aadhar,761364,924096,0,0,0,0
6171,6172,41,2.0,VoterID,780028,877472,3,2,0,1
6172,6173,24,,Aadhar,858204,1032000,2,2,0,0
6173,6174,45,1.0,Aadhar,766584,1044000,0,0,0,0
6174,6175,29,2.0,Aadhar,636936,968184,0,0,0,0
6175,6176,42,2.0,Aadhar,775108,781040,3,2,0,1
6176,6177,48,2.0,Aadhar,717756,924900,0,0,0,0
6177,6178,40,1.0,Aadhar,648156,811644,2,0,0,0
6178,6179,23,,Aadhar,485928,842832,0,0,0,0
6179,6180,39,1.0,VoterID,447300,579840,3,0,0,0
6180,6181,50,2.0,PAN,796156,800612,5,4,0,1
6181,6182,46,1.0,Aadhar,654276,789036,7,3,0,0
6182,6183,52,1.0,Aadhar,790156,812000,3,2,0,1
6183,6184,36,1.0,Aadhar,744172,683084,3,2,0,1
6184,6185,37,1.0,Aadhar,602728,583160,6,2,0,1
6185,6186,29,1.0,Aadhar,725476,609752,3,2,0,1
6186,6187,46,1.0,Aadhar,878584,797600,7,4,0,1
6187,6188,26,2.0,Driving,821352,1183548,2,0,0,0
6188,6189,51,2.0,VoterID,877384,895976,3,2,0,1
6189,6190,29,1.0,Aadhar,615636,749952,9,5,0,0
6190,6191,49,2.0,Aadhar,828556,783368,7,4,0,1
6191,6192,26,1.0,Aadhar,580788,751716,0,0,0,0
6192,6193,27,2.0,Aadhar,719364,816000,0,0,0,0
6193,6194,40,1.0,Aadhar,678400,617504,3,2,0,1
6194,6195,30,2.0,VoterID,832476,1226340,0,0,0,0
6195,6196,36,2.0,Aadhar,863764,908000,3,2,0,1
6196,6197,51,2.0,Aadhar,454348,638144,3,2,0,1
6197,6198,48,1.0,Aadhar,787108,767240,9,4,0,1
6198,6199,34,1.0,Aadhar,568188,853860,5,5,0,0
6199,6200,26,2.0,VoterID,1005180,1487940,0,0,0,0
6200,6201,35,1.0,Aadhar,808156,686840,6,2,0,1
6201,6202,41,2.0,VoterID,508728,829920,2,2,0,0
6202,6203,30,1.0,Aadhar,556188,942000,6,6,0,0
6203,6204,45,1.0,Aadhar,731236,618800,8,7,0,1
6204,6205,39,1.0,Aadhar,1019812,1157600,3,2,0,1
6205,6206,42,2.0,Aadhar,968232,1305204,0,0,0,0
6206,6207,39,1.0,Aadhar,700936,703340,3,2,0,1
6207,6208,45,1.0,Aadhar,597636,731040,7,2,0,0
6208,6209,54,2.0,VoterID,680188,670820,3,2,0,1
6209,6210,32,1.0,Aadhar,1011532,1262852,3,2,0,1
6210,6211,30,1.0,Aadhar,687108,822228,0,0,0,0
6211,6212,28,1.0,Aadhar,608436,782652,0,0,0,0
6212,6213,41,2.0,VoterID,700936,707384,3,2,0,1
6213,6214,50,1.0,Aadhar,799108,827864,3,2,0,1
6214,6215,51,2.0,Aadhar,620728,642884,3,2,0,1
6215,6216,47,2.0,PAN,742156,726128,3,2,0,1
6216,6217,27,1.0,Aadhar,612636,814164,2,2,0,0
6217,6218,36,1.0,Aadhar,726156,881760,4,3,0,0
6218,6219,38,2.0,VoterID,676956,800988,8,5,0,0
6219,6220,30,2.0,Driving,681108,864420,0,0,0,0
6220,6221,47,1.0,Aadhar,787608,903960,4,2,0,0
6221,6222,30,2.0,PAN,237252,865320,0,0,0,0
6222,6223,49,2.0,Aadhar,527268,751212,13,5,0,0
6223,6224,41,1.0,Aadhar,624936,956628,14,2,0,0
6224,6225,42,2.0,Aadhar,630288,803796,2,2,0,0
6225,6226,50,2.0,Aadhar,880984,790772,5,4,0,1
6226,6227,37,1.0,Aadhar,1204660,1424000,3,2,0,1
6227,6228,32,2.0,Aadhar,556188,765000,6,4,1,0
6228,6229,28,1.0,Aadhar,466728,858360,0,0,0,0
6229,6230,40,2.0,Aadhar,786988,770000,5,4,0,1
6230,6231,30,1.0,Aadhar,612936,831324,0,0,0,0
6231,6232,44,2.0,Aadhar,696156,819276,0,0,0,0
6232,6233,33,1.0,Aadhar,724000,653264,3,2,0,1
6233,6234,50,2.0,Aadhar,953476,1057892,3,2,0,1
6234,6235,31,2.0,Aadhar,717516,949680,0,0,0,0
6235,6236,44,2.0,Aadhar,523740,859728,2,2,0,0
6236,6237,52,2.0,Aadhar,921076,1057424,3,2,0,1
6237,6238,41,2.0,Aadhar,714796,724688,7,5,0,1
6238,6239,30,2.0,Aadhar,805108,758840,3,2,0,1
6239,6240,40,1.0,Aadhar,627336,781152,0,0,0,0
6240,6241,33,2.0,Aadhar,580800,938352,0,0,0,0
6241,6242,29,1.0,Aadhar,831364,751184,3,2,0,1
6242,6243,43,2.0,Aadhar,674188,629204,3,2,0,1
6243,6244,44,2.0,PAN,695916,863016,2,2,0,0
6244,6245,34,1.0,Aadhar,822556,714200,3,2,0,1
6245,6246,35,2.0,Aadhar,499728,625980,2,0,0,0
6246,6247,32,1.0,Aadhar,807364,716000,7,6,0,1
6247,6248,28,,Aadhar,697336,830000,3,2,0,1
6248,6249,28,1.0,Aadhar,807732,1060152,0,0,0,0
6249,6250,49,1.0,Aadhar,766428,876948,2,2,0,0
6250,6251,29,2.0,Aadhar,449268,769500,3,2,0,0
6251,6252,50,1.0,PAN,782992,795140,6,5,0,1
6252,6253,49,2.0,Aadhar,688588,656000,3,2,0,1
6253,6254,44,2.0,Aadhar,460408,712832,3,2,0,1
6254,6255,39,2.0,Aadhar,496728,903420,2,2,0,0
6255,6256,50,2.0,VoterID,489808,767816,3,2,0,1
6256,6257,41,1.0,VoterID,733636,724040,3,2,0,1
6257,6258,26,1.0,Aadhar,740556,936000,5,3,0,0
6258,6259,28,2.0,Aadhar,681108,884316,2,0,0,0
6259,6260,46,2.0,Aadhar,1180680,1769736,0,0,0,0
6260,6261,37,1.0,Aadhar,649548,834000,4,3,0,0
6261,6262,44,2.0,Aadhar,342348,697020,10,3,0,0
6262,6263,27,,Aadhar,960604,1084760,3,2,0,1
6263,6264,41,1.0,Aadhar,578436,1143096,0,0,0,0
6264,6265,37,,Aadhar,751636,840800,3,2,0,1
6265,6266,34,2.0,Aadhar,742080,888000,2,2,0,0
6266,6267,40,,Aadhar,795384,876012,7,3,0,0
6267,6268,38,2.0,PAN,956232,1152000,0,0,0,0
6268,6269,25,2.0,Aadhar,681108,799440,2,0,0,0
6269,6270,39,1.0,Aadhar,826584,900000,3,2,0,0
6270,6271,25,1.0,Aadhar,697908,890460,2,2,0,0
6271,6272,46,2.0,Aadhar,763956,869160,2,2,0,0
6272,6273,42,1.0,Aadhar,624396,835860,0,0,0,0
6273,6274,50,2.0,VoterID,997300,1160288,5,4,0,1
6274,6275,48,2.0,Aadhar,947476,881600,16,5,0,1
6275,6276,44,1.0,Aadhar,608728,958604,10,2,0,1
6276,6277,55,2.0,Aadhar,733636,656888,3,2,0,1
6277,6278,47,2.0,VoterID,902584,1007780,3,2,0,1
6278,6279,32,2.0,Aadhar,801364,714848,3,2,0,1
6279,6280,32,1.0,Aadhar,1039440,1200624,0,0,0,0
6280,6281,48,1.0,Aadhar,703936,827000,6,4,0,1
6281,6282,28,1.0,Aadhar,602196,863736,20,10,0,0
6282,6283,32,1.0,Aadhar,784756,849344,3,2,0,1
6283,6284,36,2.0,Aadhar,544188,754740,5,4,0,0
6284,6285,42,1.0,Aadhar,687108,960000,4,3,0,0
6285,6286,48,1.0,Aadhar,647188,781052,11,2,0,1
6286,6287,47,2.0,Aadhar,553740,1020192,5,3,0,0
6287,6288,48,2.0,Aadhar,691636,758756,10,4,0,1
6288,6289,52,2.0,Aadhar,787108,746000,3,2,0,1
6289,6290,41,1.0,Aadhar,763108,768560,6,5,0,1
6290,6291,34,1.0,Aadhar,825844,898964,3,2,0,1
6291,6292,44,1.0,Aadhar,634536,836400,0,0,0,0
6292,6293,46,1.0,Aadhar,890584,873200,3,2,0,1
6293,6294,35,2.0,Aadhar,527148,1001748,0,0,0,0
6294,6295,25,2.0,PAN,437196,1193112,0,0,0,0
6295,6296,39,1.0,Aadhar,681108,955896,0,0,0,0
6296,6297,38,2.0,Aadhar,769156,812000,5,4,0,1
6297,6298,41,1.0,Aadhar,620728,739820,5,2,0,1
6298,6299,45,2.0,Aadhar,425268,802104,2,0,0,0
6299,6300,34,2.0,PAN,684156,979548,0,0,0,0
6300,6301,26,,Aadhar,1268680,1513280,3,2,0,1
6301,6302,44,1.0,Aadhar,876628,899216,3,2,0,1
6302,6303,43,1.0,Aadhar,716964,819600,0,0,0,0
6303,6304,29,2.0,Driving,770556,1321380,0,0,0,0
6304,6305,48,1.0,Aadhar,618636,823416,6,2,0,0
6305,6306,30,1.0,Aadhar,752956,648692,3,2,0,1
6306,6307,43,2.0,Aadhar,606936,853320,0,0,0,0
6307,6308,42,1.0,Aadhar,831964,773396,7,6,0,1
6308,6309,47,1.0,Aadhar,806860,731660,3,2,0,1
6309,6310,41,2.0,PAN,631692,814704,10,4,0,0
6310,6311,46,2.0,Aadhar,620436,709812,7,4,0,0
6311,6312,38,2.0,VoterID,687736,712100,5,4,0,1
6312,6313,40,2.0,Aadhar,826564,811616,5,2,0,1
6313,6314,45,2.0,Aadhar,716964,812340,0,0,0,0
6314,6315,47,2.0,Aadhar,840556,768656,3,2,0,1
6315,6316,54,1.0,Aadhar,898036,808652,3,2,0,1
6316,6317,30,2.0,Aadhar,909028,1153568,3,2,0,1
6317,6318,40,2.0,Aadhar,933004,974228,3,2,0,1
6318,6319,30,2.0,VoterID,748936,733616,3,2,0,1
6319,6320,42,1.0,Aadhar,663108,845772,6,4,0,0
6320,6321,44,1.0,Aadhar,724956,891072,0,0,0,0
6321,6322,30,2.0,Aadhar,682956,837228,2,0,0,0
6322,6323,31,2.0,Aadhar,872584,836000,3,2,0,1
6323,6324,36,2.0,Aadhar,595572,835836,0,0,0,0
6324,6325,54,1.0,Aadhar,349288,711656,8,5,0,1
6325,6326,34,2.0,Aadhar,806400,1038204,2,2,0,0
6326,6327,44,1.0,Aadhar,764956,717416,9,7,1,1
6327,6328,37,2.0,Aadhar,1095532,1116668,3,2,0,1
6328,6329,32,1.0,Aadhar,568104,789624,2,0,0,0
6329,6330,34,1.0,Aadhar,284412,780216,0,0,0,0
6330,6331,49,1.0,Aadhar,718936,810884,5,4,0,1
6331,6332,33,2.0,Aadhar,695656,684692,3,2,0,1
6332,6333,31,2.0,Aadhar,643476,945576,0,0,0,0
6333,6334,55,2.0,Aadhar,586672,541136,23,7,0,1
6334,6335,48,2.0,Aadhar,561268,782000,3,2,0,1
6335,6336,27,2.0,Aadhar,545976,862008,0,0,0,0
6336,6337,23,,Aadhar,620436,783000,3,3,0,0
6337,6338,35,2.0,Aadhar,668188,633416,5,4,0,1
6338,6339,41,2.0,Aadhar,820156,728000,3,2,0,1
6339,6340,39,2.0,Aadhar,463848,1046532,5,3,0,0
6340,6341,25,1.0,Aadhar,626400,775800,3,3,0,0
6341,6342,33,1.0,Aadhar,743668,760736,3,2,0,1
6342,6343,29,2.0,Aadhar,765756,1811448,0,0,0,0
6343,6344,36,2.0,Aadhar,665740,712340,3,2,0,1
6344,6345,31,2.0,Aadhar,491928,875148,0,0,0,0
6345,6346,48,2.0,PAN,790384,1116344,3,2,0,1
6346,6347,46,2.0,Aadhar,584728,812000,6,2,0,1
6347,6348,27,1.0,Aadhar,621636,823560,3,3,0,0
6348,6349,42,2.0,VoterID,803908,843992,5,2,0,1
6349,6350,36,1.0,Aadhar,819364,876140,3,2,0,1
6350,6351,27,1.0,Aadhar,675108,816000,0,0,0,0
6351,6352,32,2.0,Aadhar,592188,913440,0,0,0,0
6352,6353,32,2.0,Aadhar,540948,732552,0,0,0,0
6353,6354,47,2.0,Aadhar,550548,891600,0,0,0,0
6354,6355,26,1.0,VoterID,466068,824532,0,0,0,0
6355,6356,54,1.0,Aadhar,454348,540932,15,10,0,1
6356,6357,45,2.0,Aadhar,866584,824828,3,2,0,1
6357,6358,46,1.0,Aadhar,591636,898200,5,5,0,0
6358,6359,42,2.0,Aadhar,805108,769940,3,2,0,1
6359,6360,30,2.0,Aadhar,904480,1108916,3,2,0,1
6360,6361,26,1.0,Aadhar,808584,1008000,0,0,0,0
6361,6362,38,1.0,Aadhar,643908,754068,7,7,0,0
6362,6363,25,1.0,Aadhar,665508,807420,5,4,0,0
6363,6364,37,1.0,Aadhar,734556,875400,5,4,0,0
6364,6365,43,1.0,Driving,689508,885600,0,0,0,0
6365,6366,53,2.0,Aadhar,799108,749972,5,2,0,1
6366,6367,46,1.0,Aadhar,722556,925320,5,4,0,0
6367,6368,26,1.0,Aadhar,730164,921960,0,0,0,0
6368,6369,49,1.0,Aadhar,520728,828948,0,0,0,0
6369,6370,44,1.0,Aadhar,681708,897816,0,0,0,0
6370,6371,42,2.0,Aadhar,663756,766356,0,0,0,0
6371,6372,33,1.0,Aadhar,879876,1076640,0,0,0,0
6372,6373,42,2.0,Aadhar,585636,780840,11,7,0,0
6373,6374,42,2.0,Aadhar,603600,704976,15,5,0,0
6374,6375,49,1.0,Aadhar,508728,727200,4,4,0,0
6375,6376,44,2.0,Aadhar,727636,666800,6,4,0,1
6376,6377,40,2.0,Aadhar,556188,779040,0,0,0,0
6377,6378,41,1.0,Aadhar,645756,868548,2,2,0,0
6378,6379,31,2.0,Aadhar,699108,911040,3,3,0,0
6379,6380,35,2.0,Aadhar,648156,1007040,2,2,0,0
6380,6381,21,,Aadhar,626016,885804,0,0,0,0
6381,6382,40,1.0,Aadhar,496728,738108,3,2,0,0
6382,6383,33,1.0,Aadhar,490728,1069692,2,0,0,0
6383,6384,46,1.0,Aadhar,721764,840000,12,4,0,0
6384,6385,29,2.0,Aadhar,683508,1121940,0,0,0,0
6385,6386,40,1.0,Aadhar,567268,721532,3,2,0,1
6386,6387,36,2.0,VoterID,587320,854000,3,2,0,1
6387,6388,31,2.0,Aadhar,568188,875820,0,0,0,0
6388,6389,51,2.0,Aadhar,638188,641204,5,2,0,1
6389,6390,40,2.0,Aadhar,725364,882108,3,0,0,0
6390,6391,47,2.0,VoterID,594732,1101444,2,2,0,0
6391,6392,49,2.0,Aadhar,694684,716432,9,4,0,1
6392,6393,28,1.0,VoterID,609636,771900,4,3,0,0
6393,6394,35,2.0,Aadhar,718156,686228,3,2,0,1
6394,6395,38,1.0,Aadhar,731364,840000,0,0,0,0
6395,6396,44,2.0,Aadhar,774708,996324,2,2,0,0
6396,6397,36,1.0,Aadhar,696156,921180,3,3,0,0
6397,6398,26,1.0,VoterID,496728,708588,2,0,0,0
