age,education,loan_amount,asset_cost,no_of_loans,no_of_curr_loans,last_delinq_none,loan_default
49,1,470328,701076,0,0,0,0
31,2,719236,674300,3,2,0,1
52,2,630520,711080,3,2,0,1
43,2,712936,642620,13,5,0,1
31,1,828556,831200,3,2,0,1
35,2,481248,961668,0,0,0,0
42,2,653508,750360,0,0,0,0
28,1,624936,947880,0,0,0,0
51,1,828400,776132,12,6,0,1
42,1,700056,796584,8,6,0,0
35,1,499728,739848,0,0,0,0
48,1,690156,794100,4,2,0,0
30,1,632136,833232,0,0,0,0
35,2,777708,1065660,12,5,0,0
30,1,863004,1023576,5,5,0,0
47,2,708508,631604,5,4,0,1
48,1,698508,948228,0,0,0,0
30,2,1166508,1854000,0,0,0,0
38,2,599280,780144,2,2,0,0
32,1,730968,987708,0,0,0,0
35,1,699108,833364,0,0,0,0
47,2,958804,926000,11,6,0,1
28,2,767364,1063488,2,0,0,0
35,1,906028,1295312,3,2,0,1
42,2,557680,531152,3,2,0,1
33,2,714124,733592,3,2,0,1
39,2,635736,950868,6,4,0,0
31,1,696556,748340,6,4,0,1
27,1,752556,858492,3,3,0,0
40,1,781108,774632,3,2,0,1
53,2,662428,1056596,3,2,0,1
25,2,756744,1075608,0,0,0,0
51,1,799108,759464,3,2,0,1
36,1,964276,1010000,3,2,0,1
27,1,330324,790500,0,0,0,0
29,1,496728,781872,0,0,0,0
53,1,837364,737564,5,2,0,1
28,1,731364,931896,4,3,0,0
34,1,741556,728600,5,4,0,1
42,1,822400,827600,3,2,0,1
38,2,736936,710408,3,2,0,1
39,2,870556,837836,7,6,0,1
34,1,971476,1993748,5,2,0,1
41,2,699108,803724,0,0,0,0
35,2,728556,854724,0,0,0,0
27,1,675108,818724,2,2,0,0
45,1,651636,780636,0,0,0,0
48,1,653740,733460,6,5,0,1
47,2,639636,804012,0,0,0,0
41,2,431268,699168,4,4,0,0
45,1,600936,835728,2,2,0,0
52,1,684040,713000,3,2,0,1
38,1,626932,605900,3,2,0,1
53,2,854164,860000,3,2,0,1
24,2,680508,872364,0,0,0,0
39,1,592188,784800,0,0,0,0
43,2,556188,816000,4,2,0,0
26,1,565740,792108,0,0,0,0
51,1,858964,758360,5,4,0,1
26,1,604956,813600,0,0,0,0
42,2,613236,877584,0,0,0,0
44,2,668400,849492,18,8,0,0
48,1,644548,713516,3,2,0,1
47,2,1251880,1497836,3,2,0,1
33,2,570876,920268,0,0,0,0
36,2,438564,834336,2,2,0,0
28,2,663108,1050732,2,2,0,0
31,1,663108,775200,3,2,0,0
39,2,894028,973184,3,2,0,1
46,1,837604,898964,5,4,0,1
42,1,796428,954000,0,0,0,0
33,2,722944,702944,7,4,0,1
32,2,541788,797400,3,0,0,0
54,2,807364,832424,3,2,0,1
39,1,794676,957720,0,0,0,0
40,2,474060,671832,2,2,0,0
26,2,494520,764220,0,0,0,0
44,1,396168,840840,3,3,0,0
49,2,742936,725660,3,2,0,1
31,2,580188,817500,0,0,0,0
25,1,633336,1160676,0,0,0,0
37,2,719836,705956,5,4,0,1
31,1,614728,680624,3,2,0,1
30,2,529740,854880,0,0,0,0
37,1,830028,996000,6,5,0,0
35,2,277992,762000,3,2,0,0
41,1,682956,846972,4,4,0,0
36,1,526740,815328,2,0,0,0
40,1,654156,842400,0,0,0,0
39,2,761364,924096,0,0,0,0
41,2,780028,877472,3,2,0,1
45,1,766584,1044000,0,0,0,0
29,2,636936,968184,0,0,0,0
42,2,775108,781040,3,2,0,1
48,2,717756,924900,0,0,0,0
40,1,648156,811644,2,0,0,0
39,1,447300,579840,3,0,0,0
50,2,796156,800612,5,4,0,1
46,1,654276,789036,7,3,0,0
52,1,790156,812000,3,2,0,1
36,1,744172,683084,3,2,0,1
37,1,602728,583160,6,2,0,1
29,1,725476,609752,3,2,0,1
46,1,878584,797600,7,4,0,1
26,2,821352,1183548,2,0,0,0
51,2,877384,895976,3,2,0,1
29,1,615636,749952,9,5,0,0
49,2,828556,783368,7,4,0,1
26,1,580788,751716,0,0,0,0
27,2,719364,816000,0,0,0,0
40,1,678400,617504,3,2,0,1
30,2,832476,1226340,0,0,0,0
36,2,863764,908000,3,2,0,1
51,2,454348,638144,3,2,0,1
48,1,787108,767240,9,4,0,1
34,1,568188,853860,5,5,0,0
26,2,1005180,1487940,0,0,0,0
35,1,808156,686840,6,2,0,1
41,2,508728,829920,2,2,0,0
30,1,556188,942000,6,6,0,0
45,1,731236,618800,8,7,0,1
39,1,1019812,1157600,3,2,0,1
42,2,968232,1305204,0,0,0,0
39,1,700936,703340,3,2,0,1
45,1,597636,731040,7,2,0,0
54,2,680188,670820,3,2,0,1
32,1,1011532,1262852,3,2,0,1
30,1,687108,822228,0,0,0,0
28,1,608436,782652,0,0,0,0
41,2,700936,707384,3,2,0,1
50,1,799108,827864,3,2,0,1
51,2,620728,642884,3,2,0,1
47,2,742156,726128,3,2,0,1
27,1,612636,814164,2,2,0,0
36,1,726156,881760,4,3,0,0
38,2,676956,800988,8,5,0,0
30,2,681108,864420,0,0,0,0
47,1,787608,903960,4,2,0,0
30,2,237252,865320,0,0,0,0
49,2,527268,751212,13,5,0,0
41,1,624936,956628,14,2,0,0
42,2,630288,803796,2,2,0,0
50,2,880984,790772,5,4,0,1
37,1,1204660,1424000,3,2,0,1
32,2,556188,765000,6,4,1,0
28,1,466728,858360,0,0,0,0
40,2,786988,770000,5,4,0,1
30,1,612936,831324,0,0,0,0
44,2,696156,819276,0,0,0,0
33,1,724000,653264,3,2,0,1
50,2,953476,1057892,3,2,0,1
31,2,717516,949680,0,0,0,0
44,2,523740,859728,2,2,0,0
52,2,921076,1057424,3,2,0,1
41,2,714796,724688,7,5,0,1
30,2,805108,758840,3,2,0,1
40,1,627336,781152,0,0,0,0
33,2,580800,938352,0,0,0,0
29,1,831364,751184,3,2,0,1
43,2,674188,629204,3,2,0,1
44,2,695916,863016,2,2,0,0
34,1,822556,714200,3,2,0,1
35,2,499728,625980,2,0,0,0
32,1,807364,716000,7,6,0,1
28,1,807732,1060152,0,0,0,0
49,1,766428,876948,2,2,0,0
29,2,449268,769500,3,2,0,0
50,1,782992,795140,6,5,0,1
49,2,688588,656000,3,2,0,1
44,2,460408,712832,3,2,0,1
39,2,496728,903420,2,2,0,0
50,2,489808,767816,3,2,0,1
41,1,733636,724040,3,2,0,1
26,1,740556,936000,5,3,0,0
28,2,681108,884316,2,0,0,0
46,2,1180680,1769736,0,0,0,0
37,1,649548,834000,4,3,0,0
44,2,342348,697020,10,3,0,0
41,1,578436,1143096,0,0,0,0
34,2,742080,888000,2,2,0,0
38,2,956232,1152000,0,0,0,0
25,2,681108,799440,2,0,0,0
39,1,826584,900000,3,2,0,0
25,1,697908,890460,2,2,0,0
46,2,763956,869160,2,2,0,0
42,1,624396,835860,0,0,0,0
50,2,997300,1160288,5,4,0,1
48,2,947476,881600,16,5,0,1
44,1,608728,958604,10,2,0,1
55,2,733636,656888,3,2,0,1
47,2,902584,1007780,3,2,0,1
32,2,801364,714848,3,2,0,1
32,1,1039440,1200624,0,0,0,0
48,1,703936,827000,6,4,0,1
32,1,784756,849344,3,2,0,1
36,2,544188,754740,5,4,0,0
42,1,687108,960000,4,3,0,0
48,1,647188,781052,11,2,0,1
47,2,553740,1020192,5,3,0,0
48,2,691636,758756,10,4,0,1
52,2,787108,746000,3,2,0,1
41,1,763108,768560,6,5,0,1
34,1,825844,898964,3,2,0,1
44,1,634536,836400,0,0,0,0
46,1,890584,873200,3,2,0,1
35,2,527148,1001748,0,0,0,0
25,2,437196,1193112,0,0,0,0
39,1,681108,955896,0,0,0,0
38,2,769156,812000,5,4,0,1
41,1,620728,739820,5,2,0,1
45,2,425268,802104,2,0,0,0
34,2,684156,979548,0,0,0,0
44,1,876628,899216,3,2,0,1
43,1,716964,819600,0,0,0,0
29,2,770556,1321380,0,0,0,0
48,1,618636,823416,6,2,0,0
30,1,752956,648692,3,2,0,1
43,2,606936,853320,0,0,0,0
42,1,831964,773396,7,6,0,1
47,1,806860,731660,3,2,0,1
41,2,631692,814704,10,4,0,0
46,2,620436,709812,7,4,0,0
38,2,687736,712100,5,4,0,1
40,2,826564,811616,5,2,0,1
45,2,716964,812340,0,0,0,0
47,2,840556,768656,3,2,0,1
54,1,898036,808652,3,2,0,1
30,2,909028,1153568,3,2,0,1
40,2,933004,974228,3,2,0,1
30,2,748936,733616,3,2,0,1
42,1,663108,845772,6,4,0,0
44,1,724956,891072,0,0,0,0
30,2,682956,837228,2,0,0,0
31,2,872584,836000,3,2,0,1
36,2,595572,835836,0,0,0,0
54,1,349288,711656,8,5,0,1
34,2,806400,1038204,2,2,0,0
44,1,764956,717416,9,7,1,1
37,2,1095532,1116668,3,2,0,1
32,1,568104,789624,2,0,0,0
34,1,284412,780216,0,0,0,0
49,1,718936,810884,5,4,0,1
33,2,695656,684692,3,2,0,1
31,2,643476,945576,0,0,0,0
48,2,561268,782000,3,2,0,1
27,2,545976,862008,0,0,0,0
35,2,668188,633416,5,4,0,1
41,2,820156,728000,3,2,0,1
39,2,463848,1046532,5,3,0,0
25,1,626400,775800,3,3,0,0
33,1,743668,760736,3,2,0,1
29,2,765756,1811448,0,0,0,0
36,2,665740,712340,3,2,0,1
31,2,491928,875148,0,0,0,0
48,2,790384,1116344,3,2,0,1
46,2,584728,812000,6,2,0,1
27,1,621636,823560,3,3,0,0
42,2,803908,843992,5,2,0,1
36,1,819364,876140,3,2,0,1
27,1,675108,816000,0,0,0,0
32,2,592188,913440,0,0,0,0
32,2,540948,732552,0,0,0,0
47,2,550548,891600,0,0,0,0
26,1,466068,824532,0,0,0,0
54,1,454348,540932,15,10,0,1
45,2,866584,824828,3,2,0,1
46,1,591636,898200,5,5,0,0
42,2,805108,769940,3,2,0,1
30,2,904480,1108916,3,2,0,1
26,1,808584,1008000,0,0,0,0
38,1,643908,754068,7,7,0,0
25,1,665508,807420,5,4,0,0
37,1,734556,875400,5,4,0,0
43,1,689508,885600,0,0,0,0
53,2,799108,749972,5,2,0,1
46,1,722556,925320,5,4,0,0
26,1,730164,921960,0,0,0,0
49,1,520728,828948,0,0,0,0
44,1,681708,897816,0,0,0,0
42,2,663756,766356,0,0,0,0
33,1,879876,1076640,0,0,0,0
42,2,585636,780840,11,7,0,0
42,2,603600,704976,15,5,0,0
49,1,508728,727200,4,4,0,0
44,2,727636,666800,6,4,0,1
40,2,556188,779040,0,0,0,0
41,1,645756,868548,2,2,0,0
31,2,699108,911040,3,3,0,0
35,2,648156,1007040,2,2,0,0
40,1,496728,738108,3,2,0,0
33,1,490728,1069692,2,0,0,0
46,1,721764,840000,12,4,0,0
29,2,683508,1121940,0,0,0,0
40,1,567268,721532,3,2,0,1
36,2,587320,854000,3,2,0,1
31,2,568188,875820,0,0,0,0
51,2,638188,641204,5,2,0,1
40,2,725364,882108,3,0,0,0
47,2,594732,1101444,2,2,0,0
49,2,694684,716432,9,4,0,1
28,1,609636,771900,4,3,0,0
35,2,718156,686228,3,2,0,1
38,1,731364,840000,0,0,0,0
44,2,774708,996324,2,2,0,0
36,1,696156,921180,3,3,0,0
26,1,496728,708588,2,0,0,0
41,1,449268,876000,0,0,0,0
31,2,1053196,1718276,5,4,0,1
36,2,797904,1278000,2,2,0,0
41,2,749364,866508,2,0,0,0
38,2,754668,883200,5,4,0,0
46,2,708156,800616,0,0,0,0
33,2,552216,893196,0,0,0,0
49,2,558540,732660,12,7,0,0
25,2,652308,837168,0,0,0,0
38,2,967804,1221572,5,2,0,1
38,2,992232,1650240,2,0,0,0
29,1,620728,651392,3,2,0,1
40,2,790156,736808,11,4,0,1
37,1,579228,901188,0,0,0,0
36,1,410448,564000,0,0,0,0
36,2,763548,1039176,2,0,0,0
33,2,715636,825908,3,2,0,1
36,2,707236,1032320,5,4,0,1
28,2,434148,845592,0,0,0,0
49,2,705756,880884,13,3,0,0
27,2,565740,901704,0,0,0,0
36,2,642868,762296,3,2,0,1
40,2,641740,684788,7,6,0,1
40,2,941476,1064780,3,2,0,1
44,1,862144,849560,3,2,0,1
55,2,787108,773600,6,4,0,1
30,2,706936,672728,3,2,0,1
38,1,318348,799632,5,4,0,0
25,1,499728,727800,0,0,0,0
36,1,469128,690528,0,0,0,0
42,2,469368,637428,0,0,0,0
45,2,612036,799404,19,10,0,0
47,2,672156,771960,0,0,0,0
43,2,707364,855000,0,0,0,0
31,1,680188,730052,7,5,0,1
51,2,1024792,1253888,3,2,0,1
52,1,693736,1062812,3,2,0,1
43,1,448344,840492,12,3,0,0
35,1,979804,1065236,3,2,0,1
34,1,972076,1084160,3,2,0,1
39,1,865476,1005600,4,4,0,0
54,1,609016,529904,3,2,0,1
38,2,902584,1033040,3,2,0,1
29,1,772584,888000,4,2,0,0
42,2,675108,1403856,0,0,0,0
53,2,676540,718124,11,5,0,1
48,1,588000,828000,2,0,0,0
36,2,719364,861792,0,0,0,0
32,2,807364,809600,3,2,0,1
34,1,806028,958044,3,3,0,0
44,2,845004,965700,0,0,0,0
29,1,692184,826200,0,0,0,0
43,2,758556,1192776,0,0,0,0
30,2,926584,1035200,3,2,0,1
31,1,719364,927840,0,0,0,0
48,1,532188,1102704,6,4,0,0
35,1,642936,800568,0,0,0,0
40,1,513528,840000,5,4,0,0
25,1,774984,992400,0,0,0,0
34,1,834556,823772,3,2,0,1
29,1,246888,852000,0,0,0,0
52,1,665740,855188,9,4,0,1
42,2,349852,494912,3,2,0,1
36,2,613224,1018320,3,3,1,0
34,2,734104,669956,3,2,0,1
53,2,808564,809960,3,2,0,1
48,2,451428,916056,4,2,0,0
47,2,425268,850344,2,2,0,0
30,2,739356,885840,5,0,0,0
37,1,676588,569240,3,2,0,1
32,2,608728,678800,3,2,0,1
24,2,633636,794760,0,0,0,0
50,2,1008028,1168208,6,5,0,1
44,1,943804,912752,9,5,0,1
45,1,814156,811856,3,2,0,1
51,2,718732,734204,7,2,0,1
48,2,693228,803400,4,3,0,0
54,1,728320,663164,5,2,0,1
31,1,394888,764000,3,2,0,1
33,2,707364,914388,0,0,0,0
31,1,580188,756000,3,2,0,0
38,1,592188,880200,0,0,0,0
30,2,651108,1148976,2,2,0,0
36,1,870556,896000,11,6,0,1
45,2,657756,952068,4,4,0,0
29,2,548988,777960,5,5,0,0
46,1,565236,899544,2,2,0,0
26,1,745680,932400,0,0,0,0
47,2,865404,977880,0,0,0,0
44,1,825364,732728,3,2,0,1
38,2,642108,789240,6,5,0,0
50,2,831364,743360,3,2,0,1
41,1,616536,714000,3,3,0,0
37,2,874984,784496,5,4,0,1
35,2,425268,639432,2,2,0,0
37,2,565176,691104,18,5,0,0
36,2,544468,512120,3,2,0,1
44,2,799108,745892,12,2,0,1
35,2,774984,972000,3,0,0,0
27,1,740556,852000,5,0,0,0
26,2,336348,650520,2,2,0,0
25,1,596556,821676,0,0,0,0
30,2,672156,767400,0,0,0,0
36,2,706936,688916,3,2,0,1
30,1,428268,978204,0,0,0,0
37,1,874828,891332,3,2,0,1
32,2,709908,928320,0,0,0,0
30,1,378420,781332,4,3,0,0
47,2,604836,830136,3,2,0,0
43,2,1039012,1322804,7,5,0,1
31,1,815356,788252,3,2,0,1
26,1,511128,718488,0,0,0,0
42,2,508728,815772,0,0,0,0
51,2,772156,705308,9,5,0,1
35,2,753756,934524,0,0,0,0
40,2,971476,962468,9,5,0,1
38,2,451668,841404,0,0,0,0
50,2,812416,718952,3,2,0,1
34,1,784584,1002000,0,0,0,0
27,2,824028,1205784,0,0,0,0
43,2,755428,708992,3,2,0,1
31,1,755364,901332,8,5,0,0
31,1,808156,708800,3,2,0,1
46,2,663156,835368,2,0,0,0
44,1,855364,759800,5,4,0,1
52,1,794956,797600,3,2,0,1
48,2,527076,945300,2,0,0,0
40,1,670308,814200,5,2,0,0
36,2,961804,1158188,3,2,0,1
35,1,1089832,1173200,11,5,0,1
42,1,710568,827148,5,3,0,0
51,1,775108,709136,8,6,0,1
40,2,167880,807600,2,2,0,0
44,2,624936,732384,3,2,0,0
28,2,721356,825960,6,4,0,0
35,2,770604,1146336,0,0,0,0
45,2,665508,868164,3,2,0,0
53,1,982204,963200,3,2,0,1
38,1,625656,982020,0,0,0,0
28,2,796584,954000,6,4,0,0
51,1,751636,691400,3,2,0,1
37,1,480808,638108,5,2,0,1
30,2,621636,940200,0,0,0,0
35,2,567268,793364,3,2,0,1
44,2,674188,585200,3,2,0,1
36,1,794028,969108,0,0,0,0
35,1,654156,842784,0,0,0,0
30,1,763600,788000,6,4,0,1
42,2,857284,975656,5,4,0,1
38,1,736936,636152,10,8,0,1
45,1,660156,979476,4,3,0,0
40,1,671940,936000,8,5,0,0
48,2,745636,721136,5,2,0,1
33,1,698508,1085100,0,0,0,0
36,1,683188,677420,5,4,0,1
46,1,584988,826044,3,2,0,0
39,2,713364,881208,3,2,0,0
30,2,1145880,1696956,5,0,0,0
34,1,780556,808784,3,2,0,1
25,2,657708,797940,0,0,0,0
27,2,672156,900000,0,0,0,0
41,2,799108,724484,8,7,0,1
53,2,902584,807200,9,7,0,1
37,1,630936,767784,2,2,0,0
49,1,639636,767376,0,0,0,0
29,2,580188,1282848,0,0,0,0
44,1,709236,901584,2,2,0,0
26,2,1024080,1375632,0,0,0,0
30,1,724164,894012,2,0,0,0
54,2,866956,806240,3,2,0,1
40,1,776308,752252,3,2,0,1
49,1,812956,762560,6,5,0,1
54,2,788956,734540,3,2,0,1
29,2,609972,805020,2,2,0,0
27,1,487248,621420,3,2,0,0
24,1,719364,852816,2,2,0,0
47,1,428316,769764,17,5,1,0
25,1,796464,1027284,0,0,0,0
44,2,686836,699200,5,2,0,1
32,1,708156,912336,3,3,0,0
45,2,366000,834000,2,0,0,0
29,2,669420,902916,0,0,0,0
45,2,615636,771540,10,3,0,0
52,2,626188,611180,6,5,0,1
35,1,597636,885600,5,4,0,0
42,2,796756,969068,3,2,0,1
38,1,659740,686492,3,2,0,1
27,1,663108,904332,2,2,0,0
25,1,688308,833952,0,0,0,0
27,2,655836,795816,0,0,0,0
35,1,692316,818760,5,5,0,0
34,2,603636,851892,4,2,0,0
49,1,656188,725000,11,7,0,1
44,2,638188,753848,3,2,0,1
26,1,586188,776520,0,0,0,0
47,1,870400,923696,5,4,0,1
45,2,840964,880580,13,10,0,1
39,2,861804,1258200,8,3,0,0
39,2,697336,702572,3,2,0,1
32,1,480648,796332,0,0,0,0
28,2,648936,1014000,0,0,0,0
47,1,365808,723384,0,0,0,0
47,1,582588,725400,4,2,0,0
42,1,733636,662000,5,4,0,1
40,2,541740,775584,0,0,0,0
47,2,544188,1011480,15,4,0,0
45,1,657108,996000,0,0,0,0
32,1,680188,795320,3,2,0,1
34,2,470520,671208,8,0,0,0
48,2,784156,748088,3,2,0,1
31,1,747508,704996,3,2,0,1
48,1,670116,819252,0,0,0,0
49,1,846556,741920,12,7,0,1
46,2,725724,869136,2,2,0,0
40,1,1265080,1300376,10,5,1,1
44,1,710596,674276,6,4,0,1
37,2,704352,873408,0,0,0,0
32,2,1080232,1273388,3,2,0,1
44,2,550188,773856,5,4,0,0
39,2,1096396,1437752,3,2,0,1
33,2,556468,1196504,6,2,0,1
42,2,658956,759756,4,4,0,0
29,1,952924,957560,5,4,0,1
48,2,662188,737984,6,5,0,1
40,2,967804,1374956,3,2,0,1
43,2,305148,546000,6,2,0,0
36,1,676956,996420,0,0,0,0
46,2,770956,738812,3,2,0,1
38,2,518700,840240,5,5,0,0
51,1,806152,744800,13,6,0,1
52,2,730936,836648,5,4,0,1
50,2,556188,794076,2,0,0,0
32,1,855364,760028,3,2,0,1
45,1,780556,721652,6,4,0,1
41,1,544188,821628,2,0,0,0
42,1,675108,863424,0,0,0,0
35,2,572728,851852,3,2,0,1
53,1,736636,734480,3,2,0,1
33,1,596556,1692420,3,3,0,0
27,1,596436,771948,0,0,0,0
28,1,547740,881400,0,0,0,0
37,2,713928,845160,2,2,0,0
37,2,408660,820092,0,0,0,0
37,2,767364,868896,7,5,0,0
32,1,615600,830700,2,0,0,0
31,2,536988,819000,2,2,0,0
40,2,832884,1098192,0,0,0,0
53,2,644188,620840,9,4,0,1
25,2,615480,875880,0,0,0,0
33,1,942400,980180,3,2,0,1
53,2,938404,913316,5,2,0,1
29,2,712324,722816,3,2,0,1
38,2,794028,1060920,0,0,0,0
28,2,695124,888960,2,2,0,0
53,2,781720,733376,5,4,0,1
51,2,719836,740000,3,2,0,1
26,2,615636,1307256,0,0,0,0
47,2,770664,910560,10,4,0,0
47,2,703636,664364,3,2,0,1
35,2,673276,652484,5,4,0,1
42,1,796584,966000,2,2,0,0
45,2,662508,971496,5,4,0,0
37,1,504528,628944,4,3,0,0
38,2,650556,896400,0,0,0,0
46,2,398388,923988,0,0,0,0
38,1,831364,756080,3,2,0,1
33,1,639636,800640,4,3,0,0
42,2,813364,817436,3,2,0,1
55,2,546184,477452,13,6,0,1
45,1,918028,874640,6,4,0,1
32,2,600936,836040,0,0,0,0
49,1,739540,747140,6,5,0,1
32,2,833764,881816,3,2,0,1
39,2,930028,1037096,17,7,0,1
40,2,855804,1172772,0,0,0,0
40,2,356328,561000,0,0,0,0
37,2,831804,1212000,0,0,0,0
37,2,957028,1093604,3,2,0,1
34,1,831364,741560,3,2,0,1
47,2,712936,680840,3,2,0,1
47,1,615636,781500,0,0,0,0
26,2,615636,1236672,0,0,0,0
36,1,710484,970500,0,0,0,0
26,2,748764,995304,0,0,0,0
42,2,662176,722648,3,2,0,1
33,2,751636,654800,3,2,0,1
27,1,443268,957444,4,3,0,0
46,1,639636,773412,10,6,0,0
32,1,776908,708116,3,2,0,1
43,1,559188,822360,3,3,0,0
30,1,559740,720000,2,0,0,0
46,2,736956,1254084,5,3,0,0
37,1,439668,956544,0,0,0,0
46,1,720436,760280,9,4,0,1
30,1,691332,984000,5,3,0,0
29,2,461268,725652,5,3,0,0
50,2,430068,802992,0,0,0,0
30,1,744436,639008,5,2,0,1
31,2,574188,1041456,0,0,0,0
48,1,655908,870648,0,0,0,0
35,1,582588,791736,4,4,0,0
41,2,648072,813672,0,0,0,0
34,1,589836,1013016,0,0,0,0
30,2,471288,675732,2,0,0,0
46,1,802000,776000,3,2,0,1
46,2,592188,796296,3,2,0,0
33,1,702436,801320,5,4,0,1
30,1,769996,800240,3,2,0,1
34,2,837364,734000,3,2,0,1
46,1,506808,907644,0,0,0,0
31,1,655308,1134612,0,0,0,0
33,1,563856,792024,0,0,0,0
43,1,926584,890000,3,2,0,1
37,2,693036,885156,10,5,0,0
39,1,718956,937560,16,6,1,0
30,2,770184,1057608,0,0,0,0
28,1,584388,727800,0,0,0,0
41,1,828556,795080,3,2,0,1
47,2,682696,761648,3,2,0,1
35,2,705108,958632,2,0,0,0
31,1,729736,728768,3,2,0,1
41,1,558588,832380,6,5,0,0
36,2,657108,875424,3,2,0,0
34,2,772156,737216,3,2,0,1
24,1,481248,732516,2,0,0,0
33,1,670128,898380,0,0,0,0
31,1,836596,857384,3,2,0,1
29,1,728556,935676,2,2,0,0
26,1,702108,863568,2,2,0,0
30,2,510628,477500,3,2,0,1
26,2,377808,612300,2,2,0,0
45,2,614256,912816,0,0,0,0
46,1,555588,898116,3,2,0,0
43,1,852364,869840,8,4,0,1
32,2,1098600,1657716,4,2,0,0
36,2,772156,1200428,3,2,0,1
47,2,775108,677384,7,2,0,1
30,2,545940,816000,0,0,0,0
43,1,831364,748028,5,4,0,1
44,1,846964,801020,7,2,0,1
43,2,1006948,921320,3,2,0,1
38,1,901612,855200,18,13,0,1
37,1,640188,860412,13,8,0,0
27,1,644436,858336,6,3,0,0
35,2,618036,723756,5,4,0,0
39,2,825228,931608,13,7,0,0
35,2,709764,810360,0,0,0,0
46,2,608196,910848,0,0,0,0
31,2,440868,579600,0,0,0,0
25,1,525204,833616,5,2,0,0
40,1,958204,1085120,3,2,0,1
26,1,710556,871848,2,0,0,0
37,1,803724,968400,7,5,0,0
44,2,708564,808464,7,2,0,0
40,1,748156,647084,6,4,0,1
28,2,532188,787092,0,0,0,0
32,2,791908,699920,10,7,0,1
37,2,622836,822000,17,3,0,0
42,2,333600,900468,0,0,0,0
39,2,586188,799056,0,0,0,0
30,1,514728,754260,0,0,0,0
46,1,849804,1158000,4,3,0,0
41,1,667780,620672,8,6,1,1
50,2,703636,653600,11,6,0,1
33,1,650968,638000,8,4,0,1
53,2,997012,1148864,5,4,0,1
29,2,787108,838676,3,2,0,1
45,1,754164,948000,2,0,0,0
35,2,794956,693908,5,4,0,1
43,1,734436,930000,9,3,0,0
34,2,535788,675972,0,0,0,0
43,2,679908,873432,16,10,0,0
30,2,926584,968000,6,2,0,1
41,2,544668,725388,16,7,0,0
43,1,626188,564380,3,2,0,1
44,2,607696,646160,3,2,0,1
31,1,947476,980000,5,2,0,1
30,1,825364,926600,3,2,0,1
47,1,813364,800000,5,2,0,1
30,1,585396,807180,0,0,0,0
54,1,908584,846800,7,5,0,1
31,2,449268,753720,2,2,0,0
31,2,684988,733880,3,2,0,1
36,1,908584,825752,6,5,0,1
36,1,548196,849336,3,2,0,0
28,1,606216,816516,0,0,0,0
31,2,560988,770292,0,0,0,0
43,2,705108,824436,18,5,0,0
45,2,584908,707480,3,2,0,1
37,2,704596,722168,3,2,0,1
47,2,582696,791760,0,0,0,0
37,1,532188,809496,0,0,0,0
50,2,749908,780020,5,4,0,1
39,2,550188,800376,0,0,0,0
39,1,822556,736928,3,2,0,1
41,2,743364,926460,0,0,0,0
45,2,636036,782208,0,0,0,0
47,2,590556,871356,11,3,0,0
26,1,665940,811524,2,2,0,0
26,1,711108,847776,0,0,0,0
34,2,715636,684596,6,5,0,1
49,2,849804,962892,6,0,0,0
34,2,890148,1021872,2,0,0,0
39,2,602728,611480,3,2,0,1
38,1,627268,649172,3,2,0,1
47,2,829476,1137960,0,0,0,0
44,2,909012,1075164,0,0,0,0
41,1,294888,845940,9,7,1,0
33,2,736164,842292,2,0,0,0
45,1,758728,709124,16,4,0,1
36,2,554988,743520,3,0,0,0
32,1,920584,888800,7,6,0,1
41,2,793108,777224,5,4,0,1
50,2,614736,880296,2,0,0,0
40,2,739356,851580,3,0,0,0
34,2,597636,838860,4,3,0,0
28,1,774984,882276,6,0,0,0
30,2,514728,754752,0,0,0,0
43,1,365808,764400,0,0,0,0
29,2,496728,934860,0,0,0,0
39,2,661308,862716,0,0,0,0
33,1,1086232,1034000,3,2,0,1
48,1,597636,952800,15,6,0,0
31,1,861804,1186200,2,0,0,0
35,2,973804,1358000,3,2,0,1
29,2,538188,852000,0,0,0,0
24,2,1147320,2160000,0,0,0,0
35,2,623448,743916,2,0,0,0
31,1,882028,1308836,3,2,0,1
34,1,783388,725744,3,2,0,1
42,2,670708,682820,3,2,0,1
29,1,875076,1162800,4,2,0,0
34,1,952276,992240,3,2,0,1
45,1,657708,848616,0,0,0,0
39,2,713364,954060,0,0,0,0
25,2,660156,802284,3,2,0,0
31,1,778584,917448,0,0,0,0
45,1,633336,729708,0,0,0,0
37,1,866584,848000,5,4,0,1
39,1,705372,931920,0,0,0,0
36,1,763108,765692,5,4,0,1
37,2,692188,677600,5,2,0,1
30,2,724936,1083344,3,2,0,1
33,1,914584,838628,3,2,0,1
47,1,346800,814800,16,5,0,0
40,2,632436,809328,0,0,0,0
50,2,1139452,1355240,3,2,0,1
35,2,568188,795420,5,3,0,0
29,1,799108,739040,3,2,0,1
25,2,603636,720444,6,4,0,0
25,1,1138788,1813140,0,0,0,0
39,2,674188,758996,5,4,0,1
38,1,623988,921180,0,0,0,0
46,2,656188,839036,5,4,0,1
29,2,490728,935352,0,0,0,0
30,2,832156,800000,3,2,0,1
36,2,818956,767276,3,2,0,1
36,1,743364,890400,0,0,0,0
40,1,794184,912000,6,5,0,0
47,2,821896,766052,5,4,0,1
37,2,570948,773568,2,2,0,0
